Flight Code,Airline Name,Departure Time,Arrival Time,Duration,Stops,Price,Departure City,Arrival City,Travel Class,Date of Travel
N/A,VietJet Air,12:10,09:00,20h 50m,2,3659147,Hải Phòng,TP HCM,Phổ thông,18/11/2025
N/A,VietJet Air,12:10,09:00,20h 50m,2,3659147,Hải Phòng,TP HCM,Phổ thông,18/11/2025
N/A,VietJet Air,12:10,10:50,22h 40m,2,3659147,Hải Phòng,TP HCM,Phổ thông,18/11/2025
N/A,VietJet Air,12:10,11:10,23h 0m,2,3659147,Hải Phòng,TP HCM,Phổ thông,18/11/2025
N/A,VietJet Air,12:10,13:20,25h 10m,2,3659147,Hải Phòng,TP HCM,Phổ thông,18/11/2025
N/A,VietJet Air,12:10,13:50,25h 40m,2,3659147,Hải Phòng,TP HCM,Phổ thông,18/11/2025
N/A,VietJet Air,12:10,08:55,20h 45m,2,3710081,Hải Phòng,TP HCM,Phổ thông,18/11/2025
N/A,Vietnam Airlines,11:20,07:30,20h 10m,1,3771050,Hải Phòng,TP HCM,Phổ thông,18/11/2025
N/A,VietJet Air,12:10,22:15,10h 5m,2,3853243,Hải Phòng,TP HCM,Phổ thông,18/11/2025
N/A,VietJet Air,12:10,23:55,11h 45m,2,3853243,Hải Phòng,TP HCM,Phổ thông,18/11/2025
N/A,VietJet Air,12:10,00:20,12h 10m,2,3853243,Hải Phòng,TP HCM,Phổ thông,18/11/2025
N/A,VietJet Air,12:10,01:00,12h 50m,2,3853243,Hải Phòng,TP HCM,Phổ thông,18/11/2025
N/A,VietJet Air,12:10,01:35,13h 25m,2,3853243,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-512, VJ-159",VietJet Air,12:10,01:50,13h 40m,2,3853243,Hải Phòng,TP HCM,Phổ thông,18/11/2025
N/A,VietJet Air,12:10,08:55,20h 45m,2,3853243,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-512, VJ-181",VietJet Air,12:10,08:55,20h 45m,2,3853243,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-512, VJ-167",VietJet Air,12:10,09:00,20h 50m,2,3853243,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-516, VJ-167",VietJet Air,12:10,09:00,20h 50m,2,3853243,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-512, VJ-125",VietJet Air,12:10,10:50,22h 40m,2,3853243,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-522, VJ-149",VietJet Air,12:10,12:10,24h 0m,2,3853243,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-522, VJ-143",VietJet Air,12:10,15:45,27h 35m,2,3853243,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-516, VJ-161",VietJet Air,12:10,23:55,11h 45m,2,3906915,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-516, VJ-123",VietJet Air,12:10,00:20,12h 10m,2,3906915,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-516, VJ-187",VietJet Air,12:10,01:00,12h 50m,2,3906915,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-516, VJ-171",VietJet Air,12:10,01:35,13h 25m,2,3906915,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-516, VJ-159",VietJet Air,12:10,01:50,13h 40m,2,3906915,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-514, VJ-173",VietJet Air,12:10,21:15,9h 5m,2,3970460,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-514, VJ-187",VietJet Air,12:10,01:00,12h 50m,2,3970460,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-514, VJ-167",VietJet Air,12:10,09:00,20h 50m,2,3970460,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VJ-721, VJ-514, VJ-125",VietJet Air,12:10,10:50,22h 40m,2,3970460,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VN-1671, VN-133",Vietnam Airlines,11:20,17:10,5h 50m,1,4302319,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VN-1671, VN-119",Vietnam Airlines,11:20,12:30,25h 10m,1,5739074,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VN-1671, VN-107",Vietnam Airlines,11:20,09:30,22h 10m,1,6560035,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VN-1671, VN-109",Vietnam Airlines,11:20,10:25,23h 5m,1,6760367,Hải Phòng,TP HCM,Phổ thông,18/11/2025
"VN-1671, VN-113",Vietnam Airlines,11:20,11:25,24h 5m,1,6760367,Hải Phòng,TP HCM,Phổ thông,18/11/2025
VN-1187,Vietnam Airlines,21:10,23:15,2h 5m,0,3898915,Hải Phòng,TP HCM,Thương gia,18/11/2025
VN-1171,Vietnam Airlines,06:15,08:20,2h 5m,0,3898915,Hải Phòng,TP HCM,Thương gia,18/11/2025
VN-1177,Vietnam Airlines,10:15,12:20,2h 5m,0,3898915,Hải Phòng,TP HCM,Thương gia,18/11/2025
VN-6441,Vietnam Airlines,16:15,18:25,2h 10m,0,4959812,Hải Phòng,TP HCM,Thương gia,18/11/2025
N/A,VietJet Air,16:10,18:15,2h 5m,0,1592858,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-703",VietJet Air,12:10,14:30,26h 20m,1,2350947,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-520, VJ-461",VietJet Air,12:10,07:40,19h 30m,2,3710081,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-522, VJ-461",VietJet Air,12:10,07:40,19h 30m,2,3710081,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-518, VJ-461",VietJet Air,12:10,07:40,19h 30m,2,3710081,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-512, VJ-461",VietJet Air,12:10,07:40,19h 30m,2,3854720,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-516, VJ-461",VietJet Air,12:10,07:40,19h 30m,2,3854720,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-522, VJ-465",VietJet Air,12:10,19:35,31h 25m,2,3854720,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-285, VJ-626, VJ-703",VietJet Air,23:25,14:30,15h 5m,2,3906915,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-285, VJ-624, VJ-703",VietJet Air,23:25,14:30,15h 5m,2,3906915,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-283, VJ-626, VJ-703",VietJet Air,22:30,14:30,16h 0m,2,3906915,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-283, VJ-624, VJ-703",VietJet Air,22:30,14:30,16h 0m,2,3906915,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-518, VJ-463",VietJet Air,12:10,13:00,24h 50m,2,3906915,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-520, VJ-463",VietJet Air,12:10,13:00,24h 50m,2,3906915,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-522, VJ-463",VietJet Air,12:10,13:00,24h 50m,2,3906915,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-514, VJ-461",VietJet Air,12:10,07:40,19h 30m,2,3971982,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-285, VJ-622, VJ-703",VietJet Air,23:25,14:30,15h 5m,2,4052685,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-283, VJ-622, VJ-703",VietJet Air,22:30,14:30,16h 0m,2,4052685,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-502, VJ-463",VietJet Air,12:10,13:00,24h 50m,2,4052685,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-512, VJ-463",VietJet Air,12:10,13:00,24h 50m,2,4052685,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-721, VJ-516, VJ-463",VietJet Air,12:10,13:00,24h 50m,2,4052685,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-281, VJ-624, VJ-703",VietJet Air,20:45,14:30,17h 45m,2,4107439,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-281, VJ-626, VJ-703",VietJet Air,20:45,14:30,17h 45m,2,4107439,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-279, VJ-626, VJ-703",VietJet Air,18:25,14:30,20h 5m,2,4107439,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-279, VJ-636, VJ-703",VietJet Air,18:25,14:30,20h 5m,2,4107439,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-279, VJ-624, VJ-703",VietJet Air,18:25,14:30,20h 5m,2,4107439,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-281, VJ-622, VJ-703",VietJet Air,20:45,14:30,17h 45m,2,4254168,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
"VJ-279, VJ-622, VJ-703",VietJet Air,18:25,14:30,20h 5m,2,4254168,Hải Phòng,Cần Thơ,Phổ thông,18/11/2025
VU-658,Vietravel Airlines,18:55,20:15,1h 20m,0,770130,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VJ-520,VietJet Air,21:35,22:55,1h 20m,0,684000,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VJ-522,VietJet Air,22:40,00:00,1h 20m,0,684000,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VJ-518,VietJet Air,20:55,22:15,1h 20m,0,700911,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
QH-148,Bamboo Airways,18:20,19:45,1h 25m,0,826099,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VJ-502,VietJet Air,05:45,07:05,1h 20m,0,923568,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VJ-512,VietJet Air,16:10,17:30,1h 20m,0,923568,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VJ-516,VietJet Air,18:15,19:35,1h 20m,0,923568,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VN-7192,Vietnam Airlines,22:55,00:20,1h 25m,0,936955,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VU-638,Vietravel Airlines,08:30,09:50,1h 20m,0,974105,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
QH-104,Bamboo Airways,09:30,10:55,1h 25m,0,1023083,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VN-180,Vietnam Airlines,18:05,19:30,1h 25m,0,1063917,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VJ-504,VietJet Air,07:40,09:00,1h 20m,0,1153000,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VJ-514,VietJet Air,15:25,16:45,1h 20m,0,1153000,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VN-156,Vietnam Airlines,06:35,08:00,1h 25m,0,1192162,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VN-158,Vietnam Airlines,08:30,09:55,1h 25m,0,1192162,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VN-166,Vietnam Airlines,13:10,14:35,1h 25m,0,1192162,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VN-170,Vietnam Airlines,14:00,15:25,1h 25m,0,1192162,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VN-174,Vietnam Airlines,17:10,18:35,1h 25m,0,1192162,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VN-188,Vietnam Airlines,19:00,20:25,1h 25m,0,1192162,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VN-168,Vietnam Airlines,13:45,15:15,1h 30m,0,1192162,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VN-6070,Vietnam Airlines,20:20,21:45,1h 25m,0,1288710,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VN-172,Vietnam Airlines,14:55,16:20,1h 25m,0,1344333,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VJ-508,VietJet Air,12:20,13:40,1h 20m,0,1592000,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VN-6080,Vietnam Airlines,10:15,11:45,1h 30m,0,1889054,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
VN-164,Vietnam Airlines,09:40,11:05,1h 25m,0,2102895,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-623, VJ-136",VietJet Air,05:25,10:40,29h 15m,1,2511575,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-647, VJ-126",VietJet Air,22:30,08:25,9h 55m,1,2851000,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-647, VJ-176",VietJet Air,22:30,09:00,10h 30m,1,2851000,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-647, VJ-148",VietJet Air,22:30,09:30,11h 0m,1,2851000,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-621, VJ-132",VietJet Air,06:25,11:10,28h 45m,1,2876618,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-647, VJ-122",VietJet Air,22:30,07:30,9h 0m,1,2926431,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-647, VJ-120",VietJet Air,22:30,07:40,9h 10m,1,2926431,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-647, VJ-124",VietJet Air,22:30,07:50,9h 20m,1,2926431,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-581, VJ-770",VietJet Air,17:10,11:45,18h 35m,1,2926431,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-581, VJ-772",VietJet Air,17:10,10:40,17h 30m,1,3033939,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-729, VJ-402",VietJet Air,17:00,10:10,17h 10m,1,3142151,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-631, VJ-166",VietJet Air,15:00,21:00,6h 0m,1,3194000,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-623, VJ-180",VietJet Air,05:25,22:25,17h 0m,1,3197094,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-623, VJ-156",VietJet Air,05:25,23:10,17h 45m,1,3197094,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-581, VJ-774",VietJet Air,17:10,14:50,21h 40m,1,3197094,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-621, VJ-188",VietJet Air,06:25,13:25,7h 0m,1,3204402,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-621, VJ-144",VietJet Air,06:25,14:10,7h 45m,1,3204402,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-621, VJ-138",VietJet Air,06:25,14:40,8h 15m,1,3204402,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-621, VJ-198",VietJet Air,06:25,15:10,8h 45m,1,3204402,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-621, VJ-134",VietJet Air,06:25,16:50,10h 25m,1,3204402,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-621, VJ-194",VietJet Air,06:25,17:30,11h 5m,1,3204402,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-629, VJ-152",VietJet Air,07:50,19:15,11h 25m,1,3204402,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-621, VJ-192",VietJet Air,06:25,18:00,11h 35m,1,3204402,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-629, VJ-188",VietJet Air,07:50,13:25,5h 35m,1,3249482,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-629, VJ-144",VietJet Air,07:50,14:10,6h 20m,1,3249482,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-629, VJ-138",VietJet Air,07:50,14:40,6h 50m,1,3249482,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-629, VJ-198",VietJet Air,07:50,15:10,7h 20m,1,3249482,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-629, VJ-134",VietJet Air,07:50,16:50,9h 0m,1,3249482,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-629, VJ-194",VietJet Air,07:50,17:30,9h 40m,1,3249482,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-629, VJ-192",VietJet Air,07:50,18:00,10h 10m,1,3249482,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-641, VJ-182",VietJet Air,19:30,01:30,6h 0m,1,3292370,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-633, VJ-180",VietJet Air,12:05,22:25,10h 20m,1,3292370,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-633, VJ-156",VietJet Air,12:05,23:10,11h 5m,1,3292370,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-633, VJ-174",VietJet Air,12:05,23:55,11h 50m,1,3292370,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-119, VN-270",Vietnam Airlines,11:00,01:05,14h 5m,1,3300706,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-629, VJ-180",VietJet Air,07:50,22:25,14h 35m,1,3306713,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-629, VJ-156",VietJet Air,07:50,23:10,15h 20m,1,3306713,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-621, VJ-180",VietJet Air,06:25,22:25,16h 0m,1,3306713,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-629, VJ-174",VietJet Air,07:50,23:55,16h 5m,1,3306713,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-621, VJ-156",VietJet Air,06:25,23:10,16h 45m,1,3306713,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-621, VJ-174",VietJet Air,06:25,23:55,17h 30m,1,3306713,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-623, VJ-174",VietJet Air,05:25,23:55,18h 30m,1,3306713,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-649, VJ-122",VietJet Air,20:05,07:30,11h 25m,1,3394144,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-649, VJ-120",VietJet Air,20:05,07:40,11h 35m,1,3394144,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-649, VJ-124",VietJet Air,20:05,07:50,11h 45m,1,3394144,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-107, VN-270",Vietnam Airlines,08:00,01:05,17h 5m,1,3416440,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-109, VN-270",Vietnam Airlines,08:55,01:05,16h 10m,1,3428671,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-631, VJ-180",VietJet Air,15:00,22:25,7h 25m,1,3431220,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-631, VJ-156",VietJet Air,15:00,23:10,8h 10m,1,3431220,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-631, VJ-174",VietJet Air,15:00,23:55,8h 55m,1,3431220,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-631, VJ-178",VietJet Air,15:00,00:55,9h 55m,1,3431220,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-631, VJ-182",VietJet Air,15:00,01:30,10h 30m,1,3431220,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-627, VJ-180",VietJet Air,11:15,22:25,11h 10m,1,3431220,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-627, VJ-156",VietJet Air,11:15,23:10,11h 55m,1,3431220,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-127, VN-270",Vietnam Airlines,12:55,01:05,12h 10m,1,3495511,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VJ-623, VJ-138",VietJet Air,05:25,14:40,9h 15m,1,3557514,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-123, VN-270",Vietnam Airlines,12:00,01:05,13h 5m,1,3681456,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-135, VN-224",Vietnam Airlines,17:30,00:05,6h 35m,1,3762244,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-135, VN-270",Vietnam Airlines,17:30,01:05,7h 35m,1,3762244,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-137, VN-260",Vietnam Airlines,18:15,23:05,4h 50m,1,3792458,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-6037, VN-270",Vietnam Airlines,14:15,01:05,10h 50m,1,3988018,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-135, VN-220",Vietnam Airlines,17:30,22:05,4h 35m,1,4053063,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-6037, VN-254",Vietnam Airlines,14:15,19:05,4h 50m,1,4068918,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-127, VN-232",Vietnam Airlines,12:55,17:35,4h 40m,1,4261381,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-129, VN-252",Vietnam Airlines,14:00,18:45,4h 45m,1,4340743,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-101, VN-244",Vietnam Airlines,06:00,11:05,5h 5m,1,4503098,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-1955, VN-1572",Vietnam Airlines,05:45,11:20,5h 35m,1,4801453,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-143, VN-6002",Vietnam Airlines,20:50,07:05,10h 15m,1,5418226,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-143, VN-238",Vietnam Airlines,20:50,08:35,11h 45m,1,5418226,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-143, VN-240",Vietnam Airlines,20:50,09:05,12h 15m,1,5418226,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-143, VN-226",Vietnam Airlines,20:50,09:30,12h 40m,1,5418226,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-143, VN-262",Vietnam Airlines,20:50,21:40,24h 50m,1,5418226,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-143, VN-220",Vietnam Airlines,20:50,22:05,25h 15m,1,5418226,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-143, VN-6014",Vietnam Airlines,20:50,08:45,11h 55m,1,5716608,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-101, VN-254",Vietnam Airlines,06:00,19:05,13h 5m,1,5716608,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-101, VN-262",Vietnam Airlines,06:00,21:40,15h 40m,1,5716608,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-101, VN-220",Vietnam Airlines,06:00,22:05,16h 5m,1,5716608,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-101, VN-256",Vietnam Airlines,06:00,22:35,16h 35m,1,5716608,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-101, VN-260",Vietnam Airlines,06:00,23:05,17h 5m,1,5716608,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-101, VN-224",Vietnam Airlines,06:00,00:05,18h 5m,1,5716608,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-101, VN-270",Vietnam Airlines,06:00,01:05,19h 5m,1,5740392,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-143, VN-254",Vietnam Airlines,20:50,19:05,22h 15m,1,5740392,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-143, VN-218",Vietnam Airlines,20:50,20:05,23h 15m,1,5740392,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-101, VN-6002",Vietnam Airlines,06:00,07:05,25h 5m,1,5740392,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-143, VN-260",Vietnam Airlines,20:50,23:05,26h 15m,1,5740392,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-101, VN-238",Vietnam Airlines,06:00,08:35,26h 35m,1,5740392,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-119, VN-254",Vietnam Airlines,11:00,19:05,8h 5m,1,5841435,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-119, VN-218",Vietnam Airlines,11:00,20:05,9h 5m,1,5841435,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-119, VN-262",Vietnam Airlines,11:00,21:40,10h 40m,1,5841435,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-119, VN-220",Vietnam Airlines,11:00,22:05,11h 5m,1,5841435,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-119, VN-256",Vietnam Airlines,11:00,22:35,11h 35m,1,5841435,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-1941, VN-1552",Vietnam Airlines,17:30,14:30,21h 0m,1,5920822,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-1941, VN-7568",Vietnam Airlines,17:30,16:20,22h 50m,1,5920822,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-1941, VN-1558",Vietnam Airlines,17:30,18:15,24h 45m,1,5920822,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-101, VN-218",Vietnam Airlines,06:00,20:05,14h 5m,1,6011432,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-1911, VN-1602",Vietnam Airlines,13:55,11:15,21h 20m,1,6072203,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-109, VN-254",Vietnam Airlines,08:55,19:05,10h 10m,1,6121203,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-107, VN-254",Vietnam Airlines,08:00,19:05,11h 5m,1,6121203,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-109, VN-218",Vietnam Airlines,08:55,20:05,11h 10m,1,6121203,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-143, VN-206",Vietnam Airlines,20:50,08:05,11h 15m,1,6306254,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-129, VN-254",Vietnam Airlines,14:00,19:05,5h 5m,1,6400970,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-137, VN-224",Vietnam Airlines,18:15,00:05,5h 50m,1,6400970,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-127, VN-254",Vietnam Airlines,12:55,19:05,6h 10m,1,6400970,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-137, VN-270",Vietnam Airlines,18:15,01:05,6h 50m,1,6400970,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-127, VN-218",Vietnam Airlines,12:55,20:05,7h 10m,1,6400970,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
"VN-127, VN-262",Vietnam Airlines,12:55,21:40,8h 45m,1,6400970,Đà Nẵng,Hà Nội,Phổ thông,18/11/2025
